year,mon,day,time,strata,count.upstream,count.downstream,number.up,camera.desc,minutes,seconds,notes
2024,4,1,305,1,0,0,0,pi,4,58,LG
2024,4,1,345,1,0,0,0,pi,4,58,LG
2024,4,1,355,1,0,0,0,pi,4,58,LG
2024,4,1,450,1,0,0,0,pi,4,58,LG
2024,4,1,535,2,0,0,0,pi,4,58,LG
2024,4,1,555,2,0,0,0,pi,4,58,LG
2024,4,1,620,2,0,0,0,pi,4,58,LG
2024,4,1,830,2,0,0,0,pi,4,58,LG
2024,4,1,1125,3,0,0,0,pi,4,58,LG
2024,4,1,1200,3,0,0,0,pi,4,58,LG
2024,4,1,1225,3,0,0,0,pi,4,58,LG
2024,4,1,1255,3,0,0,0,pi,4,58,LG
2024,4,1,1455,4,0,0,0,pi,4,58,LG
2024,4,1,1505,4,0,0,0,pi,4,58,LG
2024,4,1,1630,4,0,0,0,pi,4,58,LG
2024,4,1,1635,4,0,0,0,pi,4,58,LG
2024,4,1,1835,5,0,0,0,pi,4,58,LG
2024,4,1,1910,5,0,0,0,pi,4,58,LG
2024,4,1,1945,5,0,0,0,pi,4,58,LG
2024,4,1,2050,5,0,0,0,pi,4,58,LG
2024,4,1,2220,6,0,0,0,pi,4,58,LG
2024,4,1,2315,6,0,0,0,pi,4,58,LG
2024,4,1,2340,6,0,0,0,pi,4,58,LG
2024,4,1,2345,6,0,0,0,pi,4,58,LG
2024,4,2,45,1,0,0,0,pi,4,58,LG
2024,4,2,100,1,0,0,0,pi,4,58,LG
2024,4,2,345,1,0,0,0,pi,4,58,LG
2024,4,2,400,1,0,0,0,pi,4,58,LG
2024,4,2,545,2,0,0,0,pi,4,58,LG
2024,4,2,725,2,0,0,0,pi,4,58,LG
2024,4,2,755,2,0,0,0,pi,4,58,LG
2024,4,2,1035,2,0,0,0,pi,4,58,LG
2024,4,2,1120,3,0,0,0,pi,4,58,LG
2024,4,2,1300,3,0,0,0,pi,4,58,LG
2024,4,2,1305,3,0,0,0,pi,4,58,LG
2024,4,2,1315,3,0,0,0,pi,4,58,LG
2024,4,2,1405,4,0,0,0,pi,4,58,LG
2024,4,2,1415,4,0,0,0,pi,4,58,LG
2024,4,2,1525,4,0,0,0,pi,4,58,LG
2024,4,2,1615,4,0,0,0,pi,4,58,LG
2024,4,2,1755,5,0,0,0,pi,4,58,LG
2024,4,2,1805,5,0,0,0,pi,4,58,LG
2024,4,2,1820,5,0,0,0,pi,4,58,LG
2024,4,2,1855,5,0,0,0,pi,4,58,LG
2024,4,2,2105,6,0,0,0,pi,4,58,LG
2024,4,2,2110,6,0,0,0,pi,4,58,LG
2024,4,2,2245,6,0,0,0,pi,4,58,LG
2024,4,2,2335,6,0,0,0,pi,4,58,LG
2024,4,3,125,1,0,0,0,pi,4,58,LG
2024,4,3,130,1,0,0,0,pi,4,58,LG
2024,4,3,250,1,0,0,0,pi,4,58,LG
2024,4,3,425,1,0,0,0,pi,4,58,LG
2024,4,3,540,2,0,0,0,pi,4,58,LG
2024,4,3,830,2,0,0,0,pi,4,58,LG
2024,4,3,845,2,0,0,0,pi,4,58,LG
2024,4,3,905,2,0,0,0,pi,4,58,LG
2024,4,3,1110,3,0,0,0,pi,4,58,LG
2024,4,3,1145,3,0,0,0,pi,4,58,LG
2024,4,3,1240,3,0,0,0,pi,4,58,LG
2024,4,3,1335,3,0,0,0,pi,4,58,LG
2024,4,3,1420,4,0,0,0,pi,4,58,LG
2024,4,3,1445,4,0,0,0,pi,4,58,LG
2024,4,3,1515,4,0,0,0,pi,4,58,LG
2024,4,3,1635,4,0,0,0,pi,4,58,LG
2024,4,3,1645,5,0,0,0,pi,4,58,LG
2024,4,3,1730,5,0,0,0,pi,4,58,LG
2024,4,3,1800,5,0,0,0,pi,4,58,LG
2024,4,3,1915,5,0,0,0,pi,4,58,LG
2024,4,3,2100,6,0,0,0,pi,4,58,LG
2024,4,3,2150,6,0,0,0,pi,4,58,LG
2024,4,3,2255,6,0,0,0,pi,4,58,LG
2024,4,3,2350,6,0,0,0,pi,4,58,LG
2024,4,4,300,1,0,0,0,pi,4,58,LG
2024,4,4,305,1,0,0,0,pi,4,58,LG
2024,4,4,400,1,0,0,0,pi,4,58,LG
2024,4,4,420,1,0,0,0,pi,4,58,LG
2024,4,4,720,2,0,0,0,pi,4,58,LG
2024,4,4,915,2,0,0,0,pi,4,58,"lens too foggy to see, gets better by 0930"
2024,4,4,930,2,0,0,0,pi,4,58,LG
2024,4,4,1005,2,0,0,0,pi,4,58,LG
2024,4,4,1150,3,0,0,0,pi,4,58,LG
2024,4,4,1205,3,0,0,0,pi,4,58,LG
2024,4,4,1230,3,0,0,0,pi,4,58,LG
2024,4,4,1330,3,0,0,0,pi,4,58,LG
2024,4,4,1425,4,0,0,0,pi,4,58,LG
2024,4,4,1550,4,0,0,0,pi,4,58,LG
2024,4,4,1555,4,0,0,0,pi,4,58,LG
2024,4,4,1640,4,0,0,0,pi,4,58,LG
2024,4,4,1650,5,0,0,0,pi,4,58,LG
2024,4,4,1745,5,0,0,0,pi,4,58,LG
2024,4,4,1945,5,0,0,0,pi,4,58,LG
2024,4,4,2015,5,0,0,0,pi,4,58,LG
2024,4,4,2135,6,0,0,0,pi,4,58,LG
2024,4,4,2145,6,0,0,0,pi,4,58,LG
2024,4,4,2155,6,0,0,0,pi,4,58,LG
2024,4,4,2350,6,0,0,0,pi,4,58,LG
2024,4,5,15,1,0,0,0,pi,4,58,LG
2024,4,5,255,1,0,0,0,pi,4,58,LG
2024,4,5,300,1,0,0,0,pi,4,58,LG
2024,4,5,435,1,0,0,0,pi,4,58,LG
2024,4,5,520,2,0,0,0,pi,4,58,LG
2024,4,5,605,2,0,0,0,pi,4,58,LG
2024,4,5,805,2,0,0,0,pi,4,58,LG
2024,4,5,815,2,0,0,0,pi,4,58,LG
2024,4,5,1210,3,0,0,0,pi,4,58,LG
2024,4,5,1230,3,0,0,0,pi,4,58,LG
2024,4,5,1325,3,0,0,0,pi,4,58,LG
2024,4,5,1340,3,0,0,0,pi,4,58,LG
2024,4,5,1525,4,0,0,0,pi,4,58,LG
2024,4,5,1615,4,0,0,0,pi,4,58,LG
2024,4,5,1630,4,0,0,0,pi,4,58,LG
2024,4,5,1640,4,0,0,0,pi,4,58,LG
2024,4,5,1805,5,0,0,0,pi,4,58,LG
2024,4,5,1815,5,0,0,0,pi,4,58,LG
2024,4,5,1920,5,0,0,0,pi,4,58,LG
2024,4,5,2055,5,0,0,0,pi,4,58,LG
2024,4,5,2150,6,0,0,0,pi,4,58,LG
2024,4,5,2235,6,0,0,0,pi,4,58,LG
2024,4,5,2330,6,0,0,0,pi,4,58,LG
2024,4,5,2345,6,0,0,0,pi,4,58,LG
2024,4,6,210,1,0,0,0,pi,4,58,LG
2024,4,6,330,1,0,0,0,pi,4,58,LG
2024,4,6,355,1,0,0,0,pi,4,58,LG
2024,4,6,415,1,0,0,0,pi,4,58,LG
2024,4,6,515,2,0,0,0,pi,4,58,LG
2024,4,6,700,2,0,0,0,pi,4,58,LG
2024,4,6,855,2,0,0,0,pi,4,58,LG
2024,4,6,1015,2,0,0,0,pi,4,58,LG
2024,4,6,1110,3,0,0,0,pi,4,58,LG
2024,4,6,1220,3,0,0,0,pi,4,58,LG
2024,4,6,1315,3,0,0,0,pi,4,58,LG
2024,4,6,1335,3,0,0,0,pi,4,58,LG
2024,4,6,1425,4,0,0,0,pi,4,58,LG
2024,4,6,1545,4,0,0,0,pi,4,58,LG
2024,4,6,1620,4,0,0,0,pi,4,58,LG
2024,4,6,1625,4,0,0,0,pi,4,58,LG
2024,4,6,1750,5,0,0,0,pi,4,58,LG
2024,4,6,1940,5,0,0,0,pi,4,58,LG
2024,4,6,2035,5,0,0,0,pi,4,58,LG
2024,4,6,2050,5,0,0,0,pi,4,58,LG
2024,4,6,2115,6,0,0,0,pi,4,58,LG
2024,4,6,2225,6,0,0,0,pi,4,58,LG
2024,4,6,2245,6,0,0,0,pi,4,58,LG
2024,4,6,2255,6,0,0,0,pi,4,58,LG
2024,4,7,110,1,0,0,0,pi,4,58,LG
2024,4,7,250,1,0,0,0,pi,4,58,LG
2024,4,7,335,1,0,0,0,pi,4,58,LG
2024,4,7,405,1,0,0,0,pi,4,58,LG
2024,4,7,500,2,0,0,0,pi,4,58,LG
2024,4,7,520,2,0,0,0,pi,4,58,LG
2024,4,7,720,2,0,0,0,pi,4,58,LG
2024,4,7,750,2,0,0,0,pi,4,58,LG
2024,4,7,1050,3,0,0,0,pi,4,58,LG
2024,4,7,1100,3,0,0,0,pi,4,58,LG
2024,4,7,1155,3,0,0,0,pi,4,58,LG
2024,4,7,1305,3,0,0,0,pi,4,58,LG
2024,4,7,1350,4,0,0,0,pi,4,58,LG
2024,4,7,1430,4,0,0,0,pi,4,58,LG
2024,4,7,1450,4,0,0,0,pi,4,58,LG
2024,4,7,1555,4,0,0,0,pi,4,58,LG
2024,4,7,1720,5,0,0,0,pi,4,58,LG
2024,4,7,1730,5,0,0,0,pi,4,58,LG
2024,4,7,1735,5,0,0,0,pi,4,58,LG
2024,4,7,1930,5,0,0,0,pi,4,58,LG
2024,4,7,2250,6,0,0,0,pi,4,58,LG
2024,4,7,2305,6,0,0,0,pi,4,58,LG
2024,4,7,2330,6,0,0,0,pi,4,58,LG
2024,4,7,2350,6,0,0,0,pi,4,58,LG
2024,4,8,5,1,0,0,0,pi,4,58,LG
2024,4,8,215,1,0,0,0,pi,4,58,LG
2024,4,8,315,1,0,0,0,pi,4,58,LG
2024,4,8,340,1,0,0,0,pi,4,58,LG
2024,4,8,520,2,0,0,0,pi,4,58,LG
2024,4,8,620,2,0,0,0,pi,4,58,LG
2024,4,8,1015,2,0,0,0,pi,4,58,LG
2024,4,8,1030,2,0,0,0,pi,4,58,LG
2024,4,8,1105,3,0,0,0,pi,4,58,LG
2024,4,8,1120,3,0,0,0,pi,4,58,LG
2024,4,8,1255,3,0,0,0,pi,4,58,LG
2024,4,8,1320,3,0,0,0,pi,4,58,LG
2024,4,8,1345,4,0,0,0,pi,4,58,LG
2024,4,8,1440,4,0,0,0,pi,4,58,LG
2024,4,8,1455,4,0,0,0,pi,4,58,LG
2024,4,8,1605,4,0,0,0,pi,4,58,LG
2024,4,8,1715,5,0,0,0,pi,4,58,LG
2024,4,8,1825,5,0,0,0,pi,4,58,LG
2024,4,8,1925,5,0,0,0,pi,4,58,LG
2024,4,8,2050,5,0,0,0,pi,4,58,LG
2024,4,8,2100,6,0,0,0,pi,4,58,LG
2024,4,8,2145,6,0,0,0,pi,4,58,LG
2024,4,8,2320,6,0,0,0,pi,4,58,LG
2024,4,8,2345,6,0,0,0,pi,4,58,LG
2024,4,9,35,1,0,0,0,pi,4,58,LG
2024,4,9,125,1,0,0,0,pi,4,58,LG
2024,4,9,210,1,0,0,0,pi,4,58,LG
2024,4,9,320,1,0,0,0,pi,4,58,LG
2024,4,9,500,2,0,0,0,pi,4,58,LG
2024,4,9,605,2,0,0,0,pi,4,58,LG
2024,4,9,820,2,0,0,0,pi,4,58,LG
2024,4,9,1030,2,0,0,0,pi,4,58,LG
2024,4,9,1055,3,0,0,0,pi,4,58,LG
2024,4,9,1205,3,0,0,0,pi,4,58,LG
2024,4,9,1235,3,0,0,0,pi,4,58,LG
2024,4,9,1330,3,0,0,0,pi,4,58,LG
2024,4,9,1350,4,0,0,0,pi,4,58,LG
2024,4,9,1510,4,0,0,0,pi,4,58,LG
2024,4,9,1540,4,0,0,0,pi,4,58,LG
2024,4,9,1545,4,0,0,0,pi,4,58,LG
2024,4,9,1655,5,0,0,0,pi,4,58,LG
2024,4,9,1715,5,0,0,0,pi,4,58,LG
2024,4,9,1720,5,0,0,0,pi,4,58,LG
2024,4,9,1815,5,0,0,0,pi,4,58,LG
2024,4,9,2120,6,0,0,0,pi,4,58,LG
2024,4,9,2245,6,0,0,0,pi,4,58,LG
2024,4,9,2305,6,0,0,0,pi,4,58,LG
2024,4,9,2340,6,0,0,0,pi,4,58,LG
2024,4,10,45,1,0,0,0,pi,4,58,LG
2024,4,10,210,1,0,0,0,pi,4,58,LG
2024,4,10,220,1,0,0,0,pi,4,58,LG
2024,4,10,230,1,0,0,0,pi,4,58,LG
2024,4,10,555,2,0,0,0,pi,4,58,LG
2024,4,10,650,2,0,0,0,pi,4,58,LG
2024,4,10,945,2,0,0,0,pi,4,58,LG
2024,4,10,955,2,0,0,0,pi,4,58,LG
2024,4,10,1130,3,0,0,0,pi,4,58,LG
2024,4,10,1210,3,0,0,0,pi,4,58,LG
2024,4,10,1220,3,0,0,0,pi,4,58,LG
2024,4,10,1235,3,0,0,0,pi,4,58,LG
2024,4,10,1445,4,0,0,0,pi,4,58,LG
2024,4,10,1505,4,0,0,0,pi,4,58,LG
2024,4,10,1535,4,0,0,0,pi,4,58,LG
2024,4,10,1625,4,0,0,0,pi,4,58,LG
2024,4,10,1715,5,0,0,0,pi,4,58,LG
2024,4,10,1725,5,0,0,0,pi,4,58,LG
2024,4,10,1800,5,0,0,0,pi,4,58,LG
2024,4,10,2010,5,0,0,0,pi,4,58,LG
2024,4,10,2110,6,0,0,0,pi,4,58,LG
2024,4,10,2235,6,0,0,0,pi,4,58,LG
2024,4,10,2300,6,0,0,0,pi,4,58,LG
2024,4,10,2315,6,0,0,0,pi,4,58,LG
2024,4,11,0,1,0,0,0,pi,4,58,LG
2024,4,11,110,1,0,0,0,pi,4,58,LG
2024,4,11,120,1,0,0,0,pi,4,58,LG
2024,4,11,235,1,0,0,0,pi,4,58,LG
2024,4,11,605,2,0,0,0,pi,4,58,LG
2024,4,11,755,2,0,0,0,pi,4,58,LG
2024,4,11,925,2,0,0,0,pi,4,58,LG
2024,4,11,955,2,0,0,0,pi,4,58,LG
2024,4,11,1120,3,0,0,0,pi,4,58,LG
2024,4,11,1145,3,0,0,0,pi,4,58,LG
2024,4,11,1215,3,0,0,0,pi,4,58,LG
2024,4,11,1340,3,0,0,0,pi,4,58,LG
2024,4,11,1400,4,0,0,0,pi,4,58,LG
2024,4,11,1420,4,0,0,0,pi,4,58,LG
2024,4,11,1540,4,0,0,0,pi,4,58,LG
2024,4,11,1615,4,0,0,0,pi,4,58,LG
2024,4,11,1645,5,0,0,0,pi,4,58,LG
2024,4,11,1705,5,0,0,0,pi,4,58,LG
2024,4,11,1835,5,0,0,0,pi,4,58,LG
2024,4,11,1945,5,0,0,0,pi,4,58,LG
2024,4,11,2115,6,0,0,0,pi,4,58,LG
2024,4,11,2145,6,0,0,0,pi,4,58,LG
2024,4,11,2205,6,0,0,0,pi,4,58,LG
2024,4,11,2330,6,0,0,0,pi,4,58,LG
2024,4,12,310,1,0,0,0,pi,4,58,LG
2024,4,12,355,1,0,0,0,pi,4,58,LG
2024,4,12,400,1,0,0,0,pi,4,58,LG
2024,4,12,450,1,0,0,0,pi,4,58,LG
2024,4,12,500,2,0,0,0,pi,4,58,LG
2024,4,12,515,2,0,0,0,pi,4,58,LG
2024,4,12,745,2,0,0,0,pi,4,58,LG
2024,4,12,810,2,0,0,0,pi,4,58,LG
2024,4,12,1050,3,0,0,0,pi,4,58,LG
2024,4,12,1105,3,0,0,0,pi,4,58,LG
2024,4,12,1305,3,0,0,0,pi,4,58,LG
2024,4,12,1335,3,0,0,0,pi,4,58,LG
2024,4,12,1405,4,0,0,0,pi,4,58,LG
2024,4,12,1410,4,0,0,0,pi,4,58,LG
2024,4,12,1435,4,0,0,0,pi,4,58,LG
2024,4,12,1610,4,0,0,0,pi,4,58,LG
2024,4,12,1735,5,0,0,0,pi,4,58,LG
2024,4,12,1740,5,0,0,0,pi,4,58,LG
2024,4,12,1855,5,0,0,0,pi,4,58,LG
2024,4,12,2035,5,0,0,0,pi,4,58,LG
2024,4,12,2110,6,0,0,0,pi,4,58,LG
2024,4,12,2300,6,0,0,0,pi,4,58,LG
2024,4,12,2305,6,0,0,0,pi,4,58,LG
2024,4,12,2350,6,0,0,0,pi,4,58,LG
2024,4,13,25,1,0,0,0,pi,4,58,LG
2024,4,13,35,1,0,0,0,pi,4,58,LG
2024,4,13,325,1,0,0,0,pi,4,58,LG
2024,4,13,335,1,0,0,0,pi,4,58,LG
2024,4,13,515,2,0,0,0,pi,4,58,LG
2024,4,13,635,2,0,0,0,pi,4,58,LG
2024,4,13,645,2,0,0,0,pi,4,58,LG
2024,4,13,815,2,0,0,0,pi,4,58,LG
2024,4,13,1100,3,0,0,0,pi,4,58,LG
2024,4,13,1220,3,0,0,0,pi,4,58,LG
2024,4,13,1240,3,0,0,0,pi,4,58,LG
2024,4,13,1335,3,0,0,0,pi,4,58,LG
2024,4,13,1455,4,0,0,0,pi,4,58,LG
2024,4,13,1505,4,0,0,0,pi,4,58,LG
2024,4,13,1610,4,0,0,0,pi,4,58,LG
2024,4,13,1635,4,0,0,0,pi,4,58,LG
2024,4,13,1650,5,0,0,0,pi,4,58,LG
2024,4,13,1820,5,0,0,0,pi,4,58,LG
2024,4,13,1900,5,0,0,0,pi,4,58,LG
2024,4,13,2030,5,0,0,0,pi,4,58,LG; too foggy to see at first
2024,4,13,2115,6,0,0,0,pi,4,58,LG
2024,4,13,2135,6,0,0,0,pi,4,58,LG
2024,4,13,2155,6,0,0,0,pi,4,58,LG
2024,4,13,2230,6,0,0,0,pi,4,58,LG
2024,4,14,30,1,0,0,0,pi,4,58,LG
2024,4,14,140,1,0,0,0,pi,4,58,LG
2024,4,14,340,1,0,0,0,pi,4,58,LG
2024,4,14,345,1,0,0,0,pi,4,58,LG
2024,4,14,515,2,0,0,0,pi,4,58,LG
2024,4,14,710,2,0,0,0,pi,4,58,LG; cormorant lol
2024,4,14,1005,2,0,0,0,pi,4,58,LG
2024,4,14,1020,2,2,0,2,pi,4,58,LG; first ID
2024,4,14,1050,3,1,0,1,pi,4,58,LG
2024,4,14,1115,3,2,0,2,pi,4,58,LG; cormorant lol
2024,4,14,1135,3,4,0,4,pi,4,58,LG
2024,4,14,1240,3,0,0,0,pi,4,58,LG
2024,4,14,1420,4,0,0,0,pi,4,58,LG
2024,4,14,1510,4,0,0,0,pi,4,58,LG
2024,4,14,1610,4,0,0,0,pi,4,58,LG
2024,4,14,1620,4,1,0,1,pi,4,58,LG
2024,4,14,1655,5,0,0,0,pi,4,58,LG
2024,4,14,1705,5,0,0,0,pi,4,58,LG
2024,4,14,1715,5,3,0,3,pi,4,58,LG
2024,4,14,1840,5,0,0,0,pi,4,58,LG
2024,4,14,2205,6,1,0,1,pi,4,58,LG
2024,4,14,2255,6,1,1,0,pi,4,58,LG
2024,4,14,2320,6,0,0,0,pi,4,58,LG
2024,4,14,2335,6,0,0,0,pi,4,58,LG
2024,4,15,10,1,2,0,2,pi,4,58,LG
2024,4,15,145,1,1,0,1,pi,4,58,LG
2024,4,15,325,1,0,0,0,pi,4,58,LG
2024,4,15,420,1,2,0,2,pi,4,58,LG
2024,4,15,515,2,0,0,0,pi,4,58,LG
2024,4,15,520,2,0,0,0,pi,4,58,LG
2024,4,15,710,2,5,0,5,pi,4,58,LG
2024,4,15,1000,2,16,0,16,pi,4,58,LG
2024,4,15,1150,3,3,0,3,pi,4,58,LG
2024,4,15,1205,3,4,0,4,pi,4,58,LG
2024,4,15,1240,3,2,0,0,pi,4,58,LG
2024,4,15,1305,3,0,0,0,pi,4,58,LG
2024,4,15,1415,4,15,2,13,pi,4,58,LG
2024,4,15,1420,4,0,0,0,pi,4,58,LG
2024,4,15,1430,4,0,0,0,pi,4,58,LG
2024,4,15,1500,4,0,0,0,pi,4,58,LG
2024,4,15,1650,5,1,0,1,pi,4,58,LG
2024,4,15,1740,5,5,0,5,pi,4,58,LG
2024,4,15,1745,5,9,0,0,pi,4,58,LG
2024,4,15,2025,5,72,4,68,pi,4,58,LG
2024,4,15,2115,6,3,0,3,pi,4,58,LG
2024,4,15,2220,6,5,0,0,pi,4,58,LG
2024,4,15,2335,6,7,0,0,pi,4,58,LG
2024,4,15,2340,6,8,0,0,pi,4,58,LG
2024,4,16,35,1,0,0,0,pi,4,58,LG
2024,4,16,200,1,0,0,0,pi,4,58,LG
2024,4,16,300,1,0,0,0,pi,4,58,LG
2024,4,16,345,1,0,0,0,pi,4,58,LG
2024,4,16,625,2,0,0,0,pi,4,58,LG
2024,4,16,705,2,0,0,0,pi,4,58,LG
2024,4,16,720,2,2,0,2,pi,4,58,LG
2024,4,16,1035,2,1,0,0,pi,4,58,LG
2024,4,16,1115,3,4,0,4,pi,4,58,LG
2024,4,16,1130,3,5,0,5,pi,4,58,LG; Innovasea camera starting to block lower left part of chute
2024,4,16,1150,3,3,0,3,pi,4,58,LG
2024,4,16,1245,3,32,0,32,pi,4,58,LG
2024,4,16,1410,4,80,0,80,pi,4,58,LG
2024,4,16,1420,4,107,0,107,pi,4,58,LG
2024,4,16,1540,4,73,0,73,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner
2024,4,16,1625,4,28,0,28,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner
2024,4,16,1655,5,81,1,80,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner
2024,4,16,1730,5,167,4,163,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner
2024,4,16,1855,5,100,71,29,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner; turbulent flow
2024,4,16,1950,5,109,93,16,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner; turbulent flow
2024,4,16,2105,6,9,7,2,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner; turbulent flow
2024,4,16,2150,6,2,0,2,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner; turbulent flow
2024,4,16,2225,6,3,0,3,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner; turbulent flow
2024,4,16,2320,6,0,1,-1,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner; turbulent flow
2024,4,17,35,1,0,0,0,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner; turbulent flow
2024,4,17,150,1,0,0,0,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner; turbulent flow
2024,4,17,250,1,0,0,0,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner; turbulent flow
2024,4,17,440,1,0,0,0,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner; turbulent flow
2024,4,17,600,2,0,0,0,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner; turbulent flow
2024,4,17,835,2,55,44,11,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner; turbulent flow
2024,4,17,855,2,36,36,0,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner; turbulent flow
2024,4,17,1030,2,30,20,10,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner; turbulent flow
2024,4,17,1125,3,23,9,14,pi,4,58,LG; there appears to be something lodged in the chute in the top right corner; flow calming down
2024,4,17,1230,3,77,1,76,pi,4,58,"LG; object gone, taken out around 11:45 with flow becoming nearly laminar"
2024,4,17,1235,3,72,2,70,pi,4,58,LG
2024,4,17,1245,3,73,4,69,pi,4,58,LG
2024,4,17,1450,4,111,2,109,pi,4,58,LG
2024,4,17,1545,4,69,0,69,pi,4,58,LG
2024,4,17,1605,4,71,0,71,pi,4,58,LG
2024,4,17,1610,4,56,0,56,pi,4,58,LG
2024,4,17,1935,5,238,8,230,pi,4,58,LG
2024,4,17,2000,5,223,4,219,pi,4,58,LG
2024,4,17,2020,5,134,3,131,pi,4,58,LG
2024,4,17,2025,5,127,7,120,pi,4,58,LG
2024,4,17,2105,6,22,17,5,pi,4,58,"LG; fish having a hard time getting out for some reason, flow doesn't look too fast"
2024,4,17,2130,6,38,29,9,pi,4,58,"LG; fish having a hard time getting out for some reason, flow doesn't look too fast"
2024,4,17,2145,6,23,26,-3,pi,4,58,"LG; fish having a hard time getting out for some reason, flow doesn't look too fast"
2024,4,17,2225,6,10,12,-2,pi,4,58,"LG; fish having a hard time getting out for some reason, flow doesn't look too fast"
2024,4,18,150,1,4,3,1,pi,4,58,"LG; fish having a hard time getting out for some reason, flow doesn't look too fast"
2024,4,18,210,1,5,4,1,pi,4,58,"LG; fish having a hard time getting out for some reason, flow doesn't look too fast"
2024,4,18,400,1,0,0,0,pi,4,58,LG
2024,4,18,430,1,3,1,2,pi,4,58,LG
2024,4,18,545,2,1,0,1,pi,4,58,LG
2024,4,18,605,2,3,0,3,pi,4,58,LG
2024,4,18,940,2,79,0,79,pi,4,58,LG
2024,4,18,950,2,71,0,71,pi,4,58,LG
2024,4,18,1130,3,142,0,142,pi,4,58,LG
2024,4,18,1145,3,147,0,147,pi,4,58,LG
2024,4,18,1245,3,77,1,76,pi,4,58,LG
2024,4,18,1305,3,159,1,158,pi,4,58,LG
2024,4,18,1415,4,172,0,172,pi,4,58,LG
2024,4,18,1430,4,273,0,273,pi,4,58,LG
2024,4,18,1630,4,269,0,269,pi,4,58,LG
2024,4,18,1640,4,383,3,380,pi,4,58,LG
2024,4,18,1645,5,414,5,409,pi,4,58,LG
2024,4,18,1735,5,289,3,286,pi,4,58,LG
2024,4,18,1915,5,244,5,239,pi,4,58,LG
2024,4,18,2025,5,237,9,228,pi,4,58,LG
2024,4,18,2115,6,26,9,17,pi,4,58,LG; fish are having a hard time at night it seems
2024,4,18,2155,6,50,34,16,pi,4,58,LG; fish are having a hard time at night it seems
2024,4,18,2210,6,21,14,7,pi,4,58,LG; fish are having a hard time at night it seems
2024,4,18,2240,6,25,16,9,pi,4,58,LG; fish are having a hard time at night it seems
2024,4,19,125,1,7,4,3,pi,4,58,LG; fish are having a hard time at night it seems
2024,4,19,155,1,8,6,2,pi,4,58,LG; fish are having a hard time at night it seems
2024,4,19,220,1,4,1,3,pi,4,58,LG; fish are having a hard time at night it seems
2024,4,19,305,1,22,19,-3,pi,4,58,LG; fish are having a hard time at night it seems
2024,4,19,605,2,11,1,10,pi,4,58,LG; fish are having a hard time at night it seems
2024,4,19,735,2,218,2,216,pi,4,58,LG
2024,4,19,745,2,273,3,270,pi,4,58,LG
2024,4,19,840,2,357,7,350,pi,4,58,LG
2024,4,19,1055,3,298,3,295,pi,4,58,LG
2024,4,19,1145,3,258,4,254,pi,4,58,LG
2024,4,19,1255,3,285,7,278,pi,4,58,LG
2024,4,19,1330,3,353,6,347,pi,4,58,LG
2024,4,19,1355,4,258,3,255,pi,4,58,"LG; originally 13:55, but the video was to oshort, probably from when we switched video, so changed to 13:50"
2024,4,19,1415,4,268,2,266,pi,4,58,LG
2024,4,19,1505,4,280,4,276,pi,4,58,LG
2024,4,19,1540,4,291,0,291,pi,4,58,LG
2024,4,19,1700,5,247,5,242,pi,4,58,LG
2024,4,19,1725,5,357,3,354,pi,4,58,LG
2024,4,19,2000,5,376,0,376,pi,4,58,LG
2024,4,19,2010,5,362,1,361,pi,4,58,LG
2024,4,19,2125,6,21,17,4,pi,4,58,LG
2024,4,19,2140,6,14,24,-10,pi,4,58,LG
2024,4,19,2205,6,17,11,6,pi,4,58,LG
2024,4,19,2250,6,19,10,9,pi,4,58,LG
2024,4,20,10,1,12,4,8,pi,4,58,LG
2024,4,20,30,1,5,3,2,pi,4,58,LG
2024,4,20,55,1,11,6,5,pi,4,58,LG
2024,4,20,340,1,4,3,1,pi,4,58,LG
2024,4,20,625,2,70,1,69,pi,4,58,LG
2024,4,20,630,2,59,1,58,pi,4,58,LG
2024,4,20,700,2,127,1,126,pi,4,58,LG
2024,4,20,805,2,17,0,17,pi,4,58,LG
2024,4,20,1210,3,35,0,35,pi,4,58,LG
2024,4,20,1220,3,20,0,20,pi,4,58,LG
2024,4,20,1310,3,2,0,2,pi,4,58,LG
2024,4,20,1330,3,23,0,23,pi,4,58,LG
2024,4,20,1505,4,568,0,568,pi,4,58,LG
2024,4,20,1515,4,558,0,558,pi,4,58,LG
2024,4,20,1545,4,574,5,569,pi,4,58,DD
